date,Sales,Price Discount (%),In-Store Promo,Catalogue Promo,Store End Promo,Product_SKU1,Product_SKU2,Product_SKU3,Product_SKU4,Product_SKU5,Product_SKU6
2017-02-05,5229,0.0,0,0,0,0,0,0,0,1,0
2017-02-12,5748,0.0,1,0,0,0,0,0,0,1,0
2017-02-19,20536,0.38,0,0,0,0,0,0,0,1,0
2017-02-26,5928,0.0,1,0,0,0,0,0,0,1,0
2017-03-05,21787,0.38,0,0,0,0,0,0,0,1,0
2017-03-12,5952,0.0,0,0,0,0,0,0,0,1,0
2017-03-19,5994,0.0,1,0,0,0,0,0,0,1,0
2017-03-26,15317,0.25,0,0,0,0,0,0,0,1,0
2017-04-02,6194,0.0,0,0,0,0,0,0,0,1,0
2017-04-09,6467,0.0,0,0,0,0,0,0,0,1,0
2017-04-16,5740,0.0,0,1,1,0,0,0,0,1,0
2017-04-23,42344,0.5,1,0,0,0,0,0,0,1,0
2017-04-30,14974,0.25,0,0,0,0,0,0,0,1,0
2017-05-07,6174,0.0,0,1,1,0,0,0,0,1,0
2017-05-14,45348,0.5,1,0,0,0,0,0,0,1,0
2017-05-21,16178,0.25,0,0,0,0,0,0,0,1,0
2017-05-28,6856,0.0,0,0,0,0,0,0,0,1,0
2017-06-04,6716,0.0,1,0,0,0,0,0,0,1,0
2017-06-11,22959,0.38,0,0,0,0,0,0,0,1,0
2017-06-18,6927,0.0,0,1,0,0,0,0,0,1,0
2017-06-25,25870,0.38,0,0,0,0,0,0,0,1,0
2017-07-02,7285,0.0,0,1,1,0,0,0,0,1,0
2017-07-09,55905,0.5,1,0,0,0,0,0,0,1,0
2017-07-16,17012,0.25,0,0,0,0,0,0,0,1,0
2017-07-23,7485,0.0,0,0,0,0,0,0,0,1,0
2017-07-30,7519,0.0,0,1,0,0,0,0,0,1,0
2017-08-06,25361,0.38,0,0,0,0,0,0,0,1,0
2017-08-13,7462,0.0,0,1,1,0,0,0,0,1,0
2017-08-20,73114,0.5,1,0,0,0,0,0,0,1,0
2017-08-27,16280,0.25,0,0,0,0,0,0,0,1,0
2017-09-03,7209,0.0,1,0,0,0,0,0,0,1,0
2017-09-10,23030,0.38,0,0,0,0,0,0,0,1,0
2017-09-17,7000,0.03,0,1,1,0,0,0,0,1,0
2017-09-24,55567,0.5,1,0,0,0,0,0,0,1,0
2017-10-01,17914,0.25,0,0,0,0,0,0,0,1,0
2017-10-08,6830,0.0,0,1,0,0,0,0,0,1,0
2017-10-15,25641,0.38,1,0,0,0,0,0,0,1,0
2017-10-22,15565,0.25,0,1,0,0,0,0,0,1,0
2017-10-29,24714,0.38,0,0,0,0,0,0,0,1,0
2017-11-05,6935,0.0,0,1,1,0,0,0,0,1,0
2017-11-12,50485,0.5,1,0,0,0,0,0,0,1,0
2017-11-19,13982,0.25,0,0,0,0,0,0,0,1,0
2017-11-26,11140,0.25,1,0,0,0,0,0,0,1,0
2017-12-03,12363,0.25,0,1,0,0,0,0,0,1,0
2017-12-10,17940,0.38,1,0,0,0,0,0,0,1,0
2017-12-17,11647,0.25,1,0,0,0,0,0,0,1,0
2017-12-24,12059,0.25,0,0,0,0,0,0,0,1,0
2017-12-31,4298,0.0,1,0,1,0,0,0,0,1,0
2018-01-07,14637,0.25,0,0,0,0,0,0,0,1,0
2018-01-14,5294,0.0,0,1,0,0,0,0,0,1,0
2018-01-21,51114,0.5,1,0,0,0,0,0,0,1,0
2018-01-28,11520,0.25,0,0,0,0,0,0,0,1,0
2018-02-04,5389,0.0,0,1,0,0,0,0,0,1,0
2018-02-11,20916,0.43,0,0,0,0,0,0,0,1,0
2018-02-18,4965,0.0,0,0,0,0,0,0,0,1,0
2018-02-25,5256,0.0,1,0,0,0,0,0,0,1,0
2018-03-04,18282,0.38,0,0,0,0,0,0,0,1,0
2018-03-11,5285,0.03,0,0,0,0,0,0,0,1,0
2018-03-18,4832,0.0,1,0,0,0,0,0,0,1,0
2018-03-25,12206,0.25,0,0,0,0,0,0,0,1,0
2018-04-01,4562,0.0,0,0,0,0,0,0,0,1,0
2018-04-08,4226,0.0,0,0,0,0,0,0,0,1,0
2018-04-15,4993,0.0,0,0,0,0,0,0,0,1,0
2018-04-22,6608,0.0,0,1,1,0,0,0,0,1,0
2018-04-29,42963,0.5,1,0,0,0,0,0,0,1,0
2018-05-06,13215,0.25,1,0,0,0,0,0,0,1,0
2018-05-13,6442,0.0,1,0,0,0,0,0,0,1,0
2018-05-20,17038,0.25,0,0,0,0,0,0,0,1,0
2018-05-27,6759,0.0,0,1,1,0,0,0,0,1,0
2018-06-03,55160,0.5,1,0,0,0,0,0,0,1,0
2018-06-10,14319,0.28,0,0,0,0,0,0,0,1,0
2018-06-17,6693,0.0,0,0,0,0,0,0,0,1,0
2018-06-24,6789,0.0,0,1,1,0,0,0,0,1,0
2018-07-01,56275,0.5,0,1,0,0,0,0,0,1,0
2018-07-08,43611,0.5,1,0,0,0,0,0,0,1,0
2018-07-15,21242,0.38,1,0,0,0,0,0,0,1,0
2018-07-22,15810,0.25,1,0,0,0,0,0,0,1,0
2018-07-29,22544,0.38,1,0,0,0,0,0,0,1,0
2018-08-05,14761,0.25,0,0,0,0,0,0,0,1,0
2018-08-12,6716,0.0,0,0,0,0,0,0,0,1,0
2018-08-19,7212,0.0,0,1,1,0,0,0,0,1,0
2018-08-26,46909,0.5,1,0,0,0,0,0,0,1,0
2018-09-02,15599,0.25,0,1,1,0,0,0,0,1,0
2018-09-09,45838,0.5,1,0,0,0,0,0,0,1,0
2018-09-16,14169,0.25,1,0,0,0,0,0,0,1,0
2018-09-23,21634,0.38,0,0,0,0,0,0,0,1,0
2018-09-30,6973,0.0,0,1,0,0,0,0,0,1,0
2018-10-07,40051,0.5,1,0,0,0,0,0,0,1,0
2018-10-14,18984,0.38,1,0,0,0,0,0,0,1,0
2018-10-21,24517,0.38,1,0,0,0,0,0,0,1,0
2018-10-28,15187,0.38,0,0,0,0,0,0,0,1,0
2018-11-04,7449,0.13,1,0,0,0,0,0,0,1,0
2018-11-11,18669,0.38,0,0,0,0,0,0,0,1,0
2018-11-18,5863,0.0,1,0,0,0,0,0,0,1,0
2018-11-25,13225,0.25,0,0,0,0,0,0,0,1,0
2018-12-02,6095,0.0,0,1,0,0,0,0,0,1,0
2018-12-09,23690,0.38,1,0,0,0,0,0,0,1,0
2018-12-16,14226,0.25,1,0,0,0,0,0,0,1,0
2018-12-23,14616,0.25,1,0,0,0,0,0,0,1,0
2018-12-30,7890,0.25,0,0,0,0,0,0,0,1,0
2019-01-06,4889,0.0,0,0,0,0,0,0,0,1,0
2019-01-13,4934,0.0,1,0,0,0,0,0,0,1,0
2019-01-20,5241,0.0,1,0,0,0,0,0,0,1,0
2019-01-27,12323,0.25,0,0,0,0,0,0,0,1,0
2019-02-03,5251,0.03,1,0,0,0,0,0,0,1,0
2019-02-10,13048,0.25,0,0,0,0,0,0,0,1,0
2019-02-17,5421,0.03,1,0,1,0,0,0,0,1,0
2019-02-24,16020,0.38,0,0,0,0,0,0,0,1,0
2019-03-03,4829,0.0,1,0,0,0,0,0,0,1,0
2019-03-10,17449,0.38,0,0,0,0,0,0,0,1,0
2019-03-17,5738,0.0,1,0,0,0,0,0,0,1,0
2019-03-24,17134,0.38,0,0,0,0,0,0,0,1,0
2019-03-31,5365,0.0,0,0,0,0,0,0,0,1,0
2019-04-07,5523,0.0,1,0,0,0,0,0,0,1,0
2019-04-14,19294,0.38,0,0,0,0,0,0,0,1,0
2019-04-21,5007,0.03,1,0,0,0,0,0,0,1,0
2019-04-28,15324,0.38,0,0,0,0,0,0,0,1,0
2019-05-05,5504,0.03,0,1,0,0,0,0,0,1,0
2019-05-12,47061,0.5,1,0,0,0,0,0,0,1,0
2019-05-19,14292,0.25,0,0,0,0,0,0,0,1,0
2019-05-26,5687,0.0,1,0,0,0,0,0,0,1,0
2019-06-02,17663,0.38,0,1,1,0,0,0,0,1,0
2019-06-09,57064,0.5,1,0,1,0,0,0,0,1,0
2019-06-16,17809,0.38,0,0,0,0,0,0,0,1,0
2019-06-23,6203,0.03,0,1,0,0,0,0,0,1,0
2019-06-30,61658,0.5,0,1,0,0,0,0,0,1,0
2019-07-07,39035,0.5,1,0,0,0,0,0,0,1,0
2019-07-14,18790,0.38,0,0,0,0,0,0,0,1,0
2019-07-21,6622,0.0,1,0,0,0,0,0,0,1,0
2019-07-28,18827,0.38,1,0,0,0,0,0,0,1,0
2019-08-04,14597,0.25,0,1,1,0,0,0,0,1,0
2019-08-11,63644,0.5,1,0,0,0,0,0,0,1,0
2019-08-18,14461,0.25,0,0,0,0,0,0,0,1,0
2019-08-25,6393,0.0,0,0,0,0,0,0,0,1,0
2019-09-01,6739,0.0,0,0,0,0,0,0,0,1,0
2019-09-08,6009,0.0,0,1,0,0,0,0,0,1,0
2019-09-15,56807,0.5,1,0,0,0,0,0,0,1,0
2019-09-22,24271,0.38,1,0,0,0,0,0,0,1,0
2019-09-29,18570,0.38,0,0,0,0,0,0,0,1,0
2019-10-06,7913,0.0,0,1,1,0,0,0,0,1,0
2019-10-13,57496,0.5,0,0,0,0,0,0,0,1,0
2019-10-20,9007,0.05,1,0,0,0,0,0,0,1,0
2019-10-27,17524,0.38,0,1,1,0,0,0,0,1,0
2019-11-03,20191,0.38,1,0,0,0,0,0,0,1,0
2019-11-10,12292,0.25,0,0,0,0,0,0,0,1,0
2019-11-17,6453,0.0,1,0,0,0,0,0,0,1,0
2019-11-24,13577,0.25,0,0,0,0,0,0,0,1,0
2019-12-01,6516,0.0,1,0,0,0,0,0,0,1,0
2019-12-08,13941,0.25,0,0,0,0,0,0,0,1,0
2019-12-15,6751,0.0,1,0,0,0,0,0,0,1,0
2019-12-22,17296,0.25,1,0,0,0,0,0,0,1,0
2019-12-29,8011,0.25,1,0,0,0,0,0,0,1,0
2020-01-05,5482,0.05,0,0,0,0,0,0,0,1,0
2020-01-12,5396,0.0,0,0,0,0,0,0,0,1,0
2020-01-19,5579,0.0,0,0,0,0,0,0,0,1,0
2020-01-26,6020,0.0,1,0,1,0,0,0,0,1,0
2020-02-02,11446,0.25,1,0,0,0,0,0,0,1,0
2020-02-09,13686,0.25,0,0,0,0,0,0,0,1,0
2020-02-16,5999,0.01,0,0,0,0,0,0,0,1,0
2020-02-23,5666,0.0,0,0,0,0,0,0,0,1,0
2020-03-01,5719,0.01,0,0,0,0,0,0,0,1,0
2020-03-08,6201,0.0,0,0,0,0,0,0,0,1,0
2020-03-15,6808,0.01,1,0,0,0,0,0,0,1,0
2020-03-22,9327,0.25,0,0,0,0,0,0,0,1,0
2020-03-29,8379,0.01,1,0,0,0,0,0,0,1,0
2020-04-05,16928,0.25,0,1,0,0,0,0,0,1,0
2020-04-12,21732,0.38,0,0,0,0,0,0,0,1,0
2020-04-19,7098,0.03,0,0,0,0,0,0,0,1,0
2020-04-26,6955,0.01,1,0,1,0,0,0,0,1,0
2020-05-03,20491,0.38,0,0,0,0,0,0,0,1,0
2020-05-10,8974,0.02,0,0,0,0,0,0,0,1,0
2020-05-17,61753,0.5,0,0,0,0,0,0,0,1,0
2020-05-24,14153,0.27,0,0,0,0,0,0,0,1,0
2020-05-31,14048,0.26,0,0,0,0,0,0,0,1,0
2020-06-07,7903,0.01,1,0,0,0,0,0,0,1,0
2020-06-14,12949,0.26,0,0,0,0,0,0,0,1,0
2020-06-21,7074,0.01,1,0,0,0,0,0,0,1,0
2020-06-28,15787,0.26,1,0,0,0,0,0,0,1,0
2017-02-05,32138,0.28,0,0,0,0,0,0,0,0,1
2017-02-12,11659,0.05,0,0,0,0,0,0,0,0,1
2017-02-19,12140,0.05,1,0,1,0,0,0,0,0,1
2017-02-26,29635,0.28,0,0,0,0,0,0,0,0,1
2017-03-05,11666,0.05,0,1,1,0,0,0,0,0,1
2017-03-12,118504,0.53,1,0,1,0,0,0,0,0,1
2017-03-19,32530,0.3,1,0,1,0,0,0,0,0,1
2017-03-26,28821,0.28,0,0,0,0,0,0,0,0,1
2017-04-02,11595,0.05,0,1,0,0,0,0,0,0,1
2017-04-09,29675,0.28,0,0,0,0,0,0,0,0,1
2017-04-16,9508,0.05,0,1,0,0,0,0,0,0,1
2017-04-23,21203,0.28,0,1,1,0,0,0,0,0,1
2017-04-30,27228,0.28,1,0,0,0,0,0,0,0,1
2017-05-07,28788,0.28,1,0,1,0,0,0,0,0,1
2017-05-14,29511,0.28,0,1,0,0,0,0,0,0,1
2017-05-21,32898,0.28,1,0,1,0,0,0,0,0,1
2017-05-28,28847,0.28,0,1,1,0,0,0,0,0,1
2017-06-04,142953,0.53,1,0,1,0,0,0,0,0,1
2017-06-11,27682,0.3,0,0,0,0,0,0,0,0,1
2017-06-18,12779,0.05,1,0,1,0,0,0,0,0,1
2017-06-25,31805,0.28,0,1,1,0,0,0,0,0,1
2017-07-02,131072,0.53,1,0,1,0,0,0,0,0,1
2017-07-09,29081,0.28,0,1,1,0,0,0,0,0,1
2017-07-16,37630,0.28,1,0,1,0,0,0,0,0,1
2017-07-23,30212,0.28,1,0,1,0,0,0,0,0,1
2017-07-30,33159,0.28,0,1,1,0,0,0,0,0,1
2017-08-06,118276,0.53,1,0,1,0,0,0,0,0,1
2017-08-13,33809,0.28,0,1,1,0,0,0,0,0,1
2017-08-20,47551,0.38,1,0,1,0,0,0,0,0,1
2017-08-27,33724,0.28,0,0,0,0,0,0,0,0,1
2017-09-03,15134,0.05,0,0,0,0,0,0,0,0,1
2017-09-10,14540,0.05,1,0,0,0,0,0,0,0,1
2017-09-17,36254,0.28,0,1,1,0,0,0,0,0,1
2017-09-24,129254,0.53,0,0,0,0,0,0,0,0,1
2017-10-01,14692,0.09,1,0,0,0,0,0,0,0,1
2017-10-08,44595,0.38,1,0,0,0,0,0,0,0,1
2017-10-15,42541,0.28,0,1,1,0,0,0,0,0,1
2017-10-22,154098,0.53,0,1,1,0,0,0,0,0,1
2017-10-29,241114,0.53,1,0,0,0,0,0,0,0,1
2017-11-05,34976,0.28,1,0,1,0,0,0,0,0,1
2017-11-12,42047,0.38,1,0,1,0,0,0,0,0,1
2017-11-19,32668,0.28,0,1,0,0,0,0,0,0,1
2017-11-26,44779,0.38,1,0,1,0,0,0,0,0,1
2017-12-03,42982,0.38,1,0,0,0,0,0,0,0,1
2017-12-10,41175,0.28,0,0,0,0,0,0,0,0,1
2017-12-17,14744,0.07,0,0,0,0,0,0,0,0,1
2017-12-24,13862,0.05,1,0,1,0,0,0,0,0,1
2017-12-31,19735,0.28,0,0,0,0,0,0,0,0,1
2018-01-07,9047,0.07,0,1,0,0,0,0,0,0,1
2018-01-14,38639,0.38,0,0,0,0,0,0,0,0,1
2018-01-21,10629,0.07,1,0,1,0,0,0,0,0,1
2018-01-28,41994,0.38,0,0,0,0,0,0,0,0,1
2018-02-04,12099,0.07,1,0,1,0,0,0,0,0,1
2018-02-11,38384,0.38,0,0,0,0,0,0,0,0,1
2018-02-18,11298,0.05,0,0,0,0,0,0,0,0,1
2018-02-25,12358,0.05,1,0,1,0,0,0,0,0,1
2018-03-04,35011,0.38,0,1,1,0,0,0,0,0,1
2018-03-11,110490,0.53,1,0,1,0,0,0,0,0,1
2018-03-18,34761,0.38,0,0,0,0,0,0,0,0,1
2018-03-25,11969,0.05,1,0,1,0,0,0,0,0,1
2018-04-01,26184,0.38,0,0,0,0,0,0,0,0,1
2018-04-08,8121,0.05,1,0,1,0,0,0,0,0,1
2018-04-15,31617,0.38,0,0,0,0,0,0,0,0,1
2018-04-22,11202,0.05,1,0,1,0,0,0,0,0,1
2018-04-29,32640,0.38,1,0,0,0,0,0,0,0,1
2018-05-06,11884,0.07,1,0,0,0,0,0,0,0,1
2018-05-13,12072,0.05,0,1,0,0,0,0,0,0,1
2018-05-20,43299,0.38,1,0,0,0,0,0,0,0,1
2018-05-27,44324,0.38,0,1,1,0,0,0,0,0,1
2018-06-03,128647,0.53,1,0,0,0,0,0,0,0,1
2018-06-10,34861,0.3,1,0,0,0,0,0,0,0,1
2018-06-17,38287,0.38,0,0,0,0,0,0,0,0,1
2018-06-24,14182,0.07,1,0,0,0,0,0,0,0,1
2018-07-01,45147,0.38,0,0,0,0,0,0,0,0,1
2018-07-08,14632,0.05,0,1,1,0,0,0,0,0,1
2018-07-15,107913,0.53,1,0,1,0,0,0,0,0,1
2018-07-22,31895,0.3,1,0,1,0,0,0,0,0,1
2018-07-29,39265,0.38,0,0,0,0,0,0,0,0,1
2018-08-05,15446,0.05,0,1,0,0,0,0,0,0,1
2018-08-12,46285,0.38,0,0,0,0,0,0,0,0,1
2018-08-19,15026,0.05,1,0,1,0,0,0,0,0,1
2018-08-26,41251,0.38,0,0,0,0,0,0,0,0,1
2018-09-02,13210,0.05,0,1,0,0,0,0,0,0,1
2018-09-09,41151,0.38,0,0,0,0,0,0,0,0,1
2018-09-16,14818,0.07,0,1,1,0,0,0,0,0,1
2018-09-23,127468,0.53,1,0,1,0,0,0,0,0,1
2018-09-30,27569,0.3,1,0,0,0,0,0,0,0,1
2018-10-07,51275,0.38,1,0,0,0,0,0,0,0,1
2018-10-14,44702,0.28,0,1,0,0,0,0,0,0,1
2018-10-21,140995,0.53,1,0,0,0,0,0,0,0,1
2018-10-28,181833,0.53,1,0,1,0,0,0,0,0,1
2018-11-04,105995,0.48,1,0,1,0,0,0,0,0,1
2018-11-11,25456,0.28,0,1,0,0,0,0,0,0,1
2018-11-18,40660,0.38,1,0,1,0,0,0,0,0,1
2018-11-25,25478,0.28,0,1,1,0,0,0,0,0,1
2018-12-02,39116,0.38,0,0,0,0,0,0,0,0,1
2018-12-09,12783,0.07,0,1,0,0,0,0,0,0,1
2018-12-16,38557,0.38,0,1,0,0,0,0,0,0,1
2018-12-23,33821,0.38,0,1,0,0,0,0,0,0,1
2018-12-30,7158,0.13,0,0,0,0,0,0,0,0,1
2019-01-06,7148,0.07,0,1,1,0,0,0,0,0,1
2019-01-13,26272,0.38,0,0,0,0,0,0,0,0,1
2019-01-20,8741,0.07,0,1,0,0,0,0,0,0,1
2019-01-27,32245,0.38,0,0,0,0,0,0,0,0,1
2019-02-03,10101,0.07,0,1,0,0,0,0,0,0,1
2019-02-10,37295,0.38,0,0,0,0,0,0,0,0,1
2019-02-17,11422,0.07,1,0,1,0,0,0,0,0,1
2019-02-24,20031,0.28,0,0,0,0,0,0,0,0,1
2019-03-03,9715,0.05,1,0,1,0,0,0,0,0,1
2019-03-10,21482,0.28,0,0,0,0,0,0,0,0,1
2019-03-17,10329,0.05,0,1,1,0,0,0,0,0,1
2019-03-24,112451,0.53,1,0,1,0,0,0,0,0,1
2019-03-31,23003,0.3,1,0,0,0,0,0,0,0,1
2019-04-07,33932,0.38,0,0,0,0,0,0,0,0,1
2019-04-14,8850,0.07,1,0,1,0,0,0,0,0,1
2019-04-21,19724,0.38,0,0,0,0,0,0,0,0,1
2019-04-28,6545,0.07,1,0,1,0,0,0,0,0,1
2019-05-05,21279,0.38,0,0,0,0,0,0,0,0,1
2019-05-12,9373,0.05,0,1,1,0,0,0,0,0,1
2019-05-19,86119,0.53,1,0,1,0,0,0,0,0,1
2019-05-26,27378,0.4,0,1,1,0,0,0,0,0,1
2019-06-02,34735,0.38,0,0,0,0,0,0,0,0,1
2019-06-09,10571,0.07,1,0,1,0,0,0,0,0,1
2019-06-16,26709,0.38,1,0,1,0,0,0,0,0,1
2019-06-23,24578,0.28,0,1,0,0,0,0,0,0,1
2019-06-30,38589,0.38,0,0,0,0,0,0,0,0,1
2019-07-07,11271,0.07,0,1,0,0,0,0,0,0,1
2019-07-14,103831,0.53,1,0,1,0,0,0,0,0,1
2019-07-21,26567,0.3,0,1,0,0,0,0,0,0,1
2019-07-28,37663,0.38,1,0,0,0,0,0,0,0,1
2019-08-04,13397,0.05,0,1,1,0,0,0,0,0,1
2019-08-11,40295,0.38,1,0,0,0,0,0,0,0,1
2019-08-18,13056,0.05,1,0,0,0,0,0,0,0,1
2019-08-25,36294,0.38,0,0,0,0,0,0,0,0,1
2019-09-01,12320,0.07,0,1,0,0,0,0,0,0,1
2019-09-08,42182,0.38,0,0,0,0,0,0,0,0,1
2019-09-15,12848,0.07,0,1,1,0,0,0,0,0,1
2019-09-22,103617,0.53,1,0,1,0,0,0,0,0,1
2019-09-29,23973,0.3,0,1,0,0,0,0,0,0,1
2019-10-06,39082,0.38,1,0,0,0,0,0,0,0,1
2019-10-13,50881,0.38,0,1,0,0,0,0,0,0,1
2019-10-20,138789,0.53,0,1,0,0,0,0,0,0,1
2019-10-27,143887,0.53,0,1,1,0,0,0,0,0,1
2019-11-03,163536,0.53,1,0,1,0,0,0,0,0,1
2019-11-10,29842,0.28,1,0,1,0,0,0,0,0,1
2019-11-17,36323,0.38,0,0,0,0,0,0,0,0,1
2019-11-24,26587,0.28,0,1,0,0,0,0,0,0,1
2019-12-01,40726,0.38,0,0,0,0,0,0,0,0,1
2019-12-08,13056,0.07,0,0,0,0,0,0,0,0,1
2019-12-15,14398,0.05,0,0,0,0,0,0,0,0,1
2019-12-22,16213,0.05,0,0,0,0,0,0,0,0,1
2019-12-29,6067,0.05,0,0,0,0,0,0,0,0,1
2020-01-05,7314,0.53,1,0,1,0,0,0,0,0,1
2020-01-12,27657,0.69,0,0,0,0,0,0,0,0,1
2020-01-19,9984,0.53,1,0,1,0,0,0,0,0,1
2020-01-26,30336,0.69,0,0,0,0,0,0,0,0,1
2020-02-02,9831,0.54,1,0,1,0,0,0,0,0,1
2020-02-09,32102,0.69,1,0,0,0,0,0,0,0,1
2020-02-16,10955,0.53,1,0,1,0,0,0,0,0,1
2020-02-23,24330,0.69,0,0,0,0,0,0,0,0,1
2020-03-01,9934,0.53,1,0,1,0,0,0,0,0,1
2020-03-08,24731,0.69,0,0,0,0,0,0,0,0,1
2020-03-15,11742,0.53,1,0,0,0,0,0,0,0,1
2020-03-22,20879,0.69,0,0,0,0,0,0,0,0,1
2020-03-29,11874,0.53,0,0,0,0,0,0,0,0,1
2020-04-05,9705,0.53,0,0,0,0,0,0,0,0,1
2020-04-12,6756,0.53,1,0,0,0,0,0,0,0,1
2020-04-19,16926,0.64,0,0,0,0,0,0,0,0,1
2020-04-26,7726,0.53,0,0,0,0,0,0,0,0,1
2020-05-03,8302,0.5,0,0,0,0,0,0,0,0,1
2020-05-10,7924,0.0,0,0,0,0,0,0,0,0,1
2020-05-17,63725,0.49,0,0,0,0,0,0,0,0,1
2020-05-24,23969,0.65,0,0,0,0,0,0,0,0,1
2020-05-31,29202,0.64,0,0,0,0,0,0,0,0,1
2020-06-07,11104,0.02,1,0,1,0,0,0,0,0,1
2020-06-14,24753,0.3,0,0,0,0,0,0,0,0,1
2020-06-21,11518,0.13,1,0,1,0,0,0,0,0,1
2020-06-28,29560,0.33,0,0,0,0,0,0,0,0,1
